Area,Element Code,Element,Item Code,Item,Year,Unit,Value,Flag Description
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1971,m3,286600,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1972,m3,332000,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1973,m3,345400,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1974,m3,351500,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1975,m3,241200,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1976,m3,227000,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1977,m3,225500,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1978,m3,328600,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1979,m3,435500,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1980,m3,410100,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1981,m3,353900,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1982,m3,252300,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1983,m3,321400,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1984,m3,449100,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1985,m3,447800,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1986,m3,525800,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1987,m3,694000,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1988,m3,581000,Official figure
Canada,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1989,m3,713000,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1961,m3,83600,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1962,m3,83000,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1963,m3,82800,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1964,m3,89200,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1965,m3,79400,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1966,m3,83700,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1967,m3,82400,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1968,m3,77600,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1969,m3,69100,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1970,m3,55900,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1971,m3,66000,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1972,m3,69700,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1973,m3,48800,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1974,m3,57200,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1975,m3,27800,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1976,m3,41800,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1977,m3,27200,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1978,m3,19800,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1979,m3,46500,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1980,m3,96700,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1981,m3,39300,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1982,m3,83900,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1983,m3,249500,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1984,m3,192200,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1985,m3,98600,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1986,m3,149500,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1987,m3,234000,Official figure
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1988,m3,240000,Imputed value
Canada,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1989,m3,134000,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1961,m3,560500,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1962,m3,406400,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1963,m3,351700,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1964,m3,308100,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1965,m3,254900,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1966,m3,295000,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1967,m3,366600,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1968,m3,278000,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1969,m3,262700,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1970,m3,304200,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1971,m3,281400,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1972,m3,444900,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1973,m3,339300,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1974,m3,651800,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1975,m3,556000,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1976,m3,495000,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1977,m3,585000,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1978,m3,672500,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1979,m3,897300,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1980,m3,559800,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1981,m3,591100,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1982,m3,500400,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1983,m3,456700,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1984,m3,459100,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1985,m3,572700,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1986,m3,771000,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1987,m3,745700,Official figure
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1988,m3,790000,Imputed value
Canada,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1989,m3,700000,Imputed value
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1961,m3,2775000,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1962,m3,2952100,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1963,m3,2684000,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1964,m3,2977400,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1965,m3,3283600,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1966,m3,3323900,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1967,m3,2790100,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1968,m3,2432800,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1969,m3,2495000,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1970,m3,2634500,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1971,m3,1857200,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1972,m3,1397800,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1973,m3,1267400,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1974,m3,1177800,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1975,m3,947000,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1976,m3,905000,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1977,m3,764000,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1978,m3,889000,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1979,m3,797200,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1980,m3,1066000,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1981,m3,903200,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1982,m3,287300,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1983,m3,442200,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1984,m3,405800,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1985,m3,377800,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1986,m3,611100,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1987,m3,874300,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1988,m3,985000,Official figure
Canada,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1989,m3,800000,Official figure
Canada,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1961,m3,34990000,Official figure
Canada,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1962,m3,32618000,Official figure
Canada,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1963,m3,29194000,Official figure
Canada,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1964,m3,31162000,Official figure
Canada,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1965,m3,31904000,Official figure
Canada,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1966,m3,35477008,Official figure
Canada,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1967,m3,34853008,Official figure
Canada,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1968,m3,35832000,Official figure
Canada,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1969,m3,39514000,Official figure
